instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,temp2,atemp,hum,hum2,windspeed,windspeed2,casual,registered,cnt,recency
562,2012-07-15,Fall,2012,Jul,0,Mon,1,1,30.579152999999998,Hot,35.259800000000006,71.7917,High,11.166689,Calm,1920,4111,6031,
563,2012-07-16,Fall,2012,Jul,0,Tue,1,1,31.296653000000003,Hot,36.206250000000004,64.5,Medium,11.000529,Calm,1088,5742,6830,
564,2012-07-17,Fall,2012,Jul,0,Wed,1,1,33.551653,Hot,37.78415,50.583299999999994,Medium,7.666743,Calm,921,5865,6786,
565,2012-07-18,Fall,2012,Jul,0,Thu,1,1,32.526652999999996,Hot,37.27915,57.7083,Medium,9.208614,Calm,799,4914,5713,
566,2012-07-19,Fall,2012,Jul,0,Fri,1,1,31.57,Hot,35.7321,60.0417,Medium,11.083743,Calm,888,5703,6591,
567,2012-07-20,Fall,2012,Jul,0,Sat,1,2,27.299153,Hot,30.65125,84.4167,High,14.000789000000001,Breezy,747,5123,5870,
568,2012-07-21,Fall,2012,Jul,0,Sun,1,3,24.429153,Hot,27.495599999999996,86.5417,High,14.2911,Breezy,1264,3195,4459,
569,2012-07-22,Fall,2012,Jul,0,Mon,1,2,27.3675,Hot,31.156250000000004,76.25,High,6.2926936,Calm,2544,4866,7410,
570,2012-07-23,Fall,2012,Jul,0,Tue,1,1,30.408347,Hot,34.50085,69.41669999999999,High,9.291761,Calm,1135,5831,6966,
571,2012-07-24,Fall,2012,Jul,0,Wed,1,1,30.784153,Hot,35.3225,65.5,High,14.167418,Breezy,1140,6452,7592,
572,2012-07-25,Fall,2012,Jul,0,Thu,1,1,29.690847,Hot,32.7027,45.0,Medium,11.0416,Calm,1383,6790,8173,
573,2012-07-26,Fall,2012,Jul,0,Fri,1,1,31.843347,Hot,36.96315,59.66669999999999,Medium,19.082470999999998,Breezy,1036,5825,6861,
574,2012-07-27,Fall,2012,Jul,0,Sat,1,1,32.048347,Hot,36.71085,59.458299999999994,Medium,10.250464,Calm,1259,5645,6904,
575,2012-07-28,Fall,2012,Jul,0,Sun,1,1,30.989152999999998,Hot,34.8802,61.3333,Medium,10.542449999999999,Calm,2234,4451,6685,
576,2012-07-29,Fall,2012,Jul,0,Mon,1,1,29.588347,Hot,33.39665,62.375,Medium,11.416532,Calm,2153,4444,6597,
577,2012-07-30,Fall,2012,Jul,0,Tue,1,1,29.964153,Hot,34.24935,66.875,High,10.292339,Calm,1040,6065,7105,
578,2012-07-31,Fall,2012,Jul,0,Wed,1,1,29.246653,Hot,33.144800000000004,70.41669999999999,High,11.083475,Calm,968,6248,7216,
579,2012-08-01,Fall,2012,Aug,0,Thu,1,1,29.4175,Hot,33.3654,67.75,High,9.458993,Calm,1074,6506,7580,
580,2012-08-02,Fall,2012,Aug,0,Fri,1,1,30.8525,Hot,35.354400000000005,65.95830000000001,High,8.666718,Calm,983,6278,7261,
581,2012-08-03,Fall,2012,Aug,0,Sat,1,2,31.399153,Hot,36.143350000000005,64.25,Medium,14.458064,Breezy,1328,5847,7175,
582,2012-08-04,Fall,2012,Aug,0,Sun,1,1,32.526652999999996,Hot,37.56335,61.3333,Medium,17.249686,Breezy,2345,4479,6824,
583,2012-08-05,Fall,2012,Aug,0,Mon,1,1,31.535847,Hot,36.55395,65.25,High,19.458206999999998,Breezy,1707,3757,5464,
584,2012-08-06,Fall,2012,Aug,0,Tue,1,2,30.8525,Hot,35.5123,65.4167,High,8.666718,Calm,1233,5780,7013,
585,2012-08-07,Fall,2012,Aug,0,Wed,1,2,30.169152999999998,Hot,34.88105,70.375,High,7.8328359999999995,Calm,1278,5995,7273,
586,2012-08-08,Fall,2012,Aug,0,Thu,1,2,30.75,Hot,35.385850000000005,67.29169999999999,High,7.4169,Calm,1263,6271,7534,
587,2012-08-09,Fall,2012,Aug,0,Fri,1,1,30.989152999999998,Hot,34.9754,62.0417,Medium,10.458699999999999,Calm,1196,6090,7286,
588,2012-08-10,Fall,2012,Aug,0,Sat,1,2,29.349153,Hot,33.3971,71.58330000000001,High,16.000471,Breezy,1065,4721,5786,
589,2012-08-11,Fall,2012,Aug,0,Sun,1,2,28.392500000000002,Hot,31.91335,73.2917,High,13.834093,Breezy,2247,4052,6299,
590,2012-08-12,Fall,2012,Aug,0,Mon,1,1,28.734153000000003,Hot,32.22895,53.041700000000006,Medium,8.208304,Calm,2182,4362,6544,
591,2012-08-13,Fall,2012,Aug,0,Tue,1,1,29.554153,Hot,33.112700000000004,54.541700000000006,Medium,9.126204,Calm,1207,5676,6883,
592,2012-08-14,Fall,2012,Aug,0,Wed,1,1,29.793346999999997,Hot,33.838950000000004,68.6667,High,11.333586,Calm,1128,5656,6784,
593,2012-08-15,Fall,2012,Aug,0,Thu,1,1,28.973347,Hot,32.70185,61.9583,Medium,11.374657000000001,Calm,1198,6149,7347,
594,2012-08-16,Fall,2012,Aug,0,Fri,1,1,29.485847,Hot,32.7344,51.916700000000006,Medium,9.500332,Calm,1338,6267,7605,
595,2012-08-17,Fall,2012,Aug,0,Sat,1,1,29.656653,Hot,12.120000000000001,57.0833,Medium,15.500718,Breezy,1483,5665,7148,
596,2012-08-18,Fall,2012,Aug,0,Sun,1,1,27.811653,Hot,30.903550000000003,60.3333,Medium,11.917089,Calm,2827,5038,7865,
597,2012-08-19,Fall,2012,Aug,0,Mon,1,2,26.069153,Hot,30.1777,71.1667,High,5.79215,Calm,1208,3341,4549,
598,2012-08-20,Fall,2012,Aug,0,Tue,1,2,26.069153,Hot,29.798350000000003,73.4167,High,8.708593,Calm,1026,5504,6530,
599,2012-08-21,Fall,2012,Aug,0,Wed,1,1,26.615847000000002,Hot,30.051250000000003,67.375,High,4.8756436,Calm,1081,5925,7006,
600,2012-08-22,Fall,2012,Aug,0,Thu,1,1,27.3675,Hot,31.0927,67.7083,High,4.708981100000001,Calm,1094,6281,7375,
601,2012-08-23,Fall,2012,Aug,0,Fri,1,1,28.529153,Hot,31.8504,63.5833,Medium,5.6679186,Calm,1363,6402,7765,
602,2012-08-24,Fall,2012,Aug,0,Sat,1,2,28.802500000000002,Hot,32.355000000000004,61.5,Medium,4.8337686,Calm,1325,6257,7582,
603,2012-08-25,Fall,2012,Aug,0,Sun,1,2,27.128347,Hot,30.934800000000003,71.2917,High,16.375336,Breezy,1829,4224,6053,
604,2012-08-26,Fall,2012,Aug,0,Mon,1,2,26.786653,Hot,29.799799999999998,84.5833,High,15.333486,Breezy,1483,3772,5255,
605,2012-08-27,Fall,2012,Aug,0,Tue,1,1,28.836653,Hot,32.7344,73.04169999999999,High,8.625110999999999,Calm,989,5928,6917,
606,2012-08-28,Fall,2012,Aug,0,Wed,1,1,29.861653,Hot,33.3025,62.0,Medium,12.791975,Breezy,935,6105,7040,
607,2012-08-29,Fall,2012,Aug,0,Thu,1,1,28.085,Hot,31.786649999999998,55.2083,Medium,7.541653999999999,Calm,1177,6520,7697,
608,2012-08-30,Fall,2012,Aug,0,Fri,1,1,28.973347,Hot,32.63895,59.0417,Medium,5.1668189,Calm,1172,6541,7713,
609,2012-08-31,Fall,2012,Aug,0,Sat,1,1,31.330847000000002,Hot,34.47,58.75,Medium,11.291711,Calm,1433,5917,7350,
610,2012-09-01,Fall,2012,Sep,0,Sun,1,2,30.886653000000003,Hot,35.1327,63.8333,Medium,7.5835289999999995,Calm,2352,3788,6140,
611,2012-09-02,Fall,2012,Sep,0,Mon,1,2,28.563347,Hot,32.45,81.5,High,4.2927436,Calm,2613,3197,5810,
612,2012-09-03,Fall,2012,Sep,1,Tue,0,1,29.0075,Hot,33.081450000000004,79.0833,High,10.125107,Calm,1965,4069,6034,
613,2012-09-04,Fall,2012,Sep,0,Wed,1,1,29.759152999999998,Hot,34.3444,75.5,High,15.833507,Breezy,867,5997,6864,
614,2012-09-05,Fall,2012,Sep,0,Thu,1,1,30.203346999999997,Hot,35.44915,74.125,High,12.583136,Breezy,832,6280,7112,
615,2012-09-06,Fall,2012,Sep,0,Fri,1,2,28.563347,Hot,32.766450000000006,81.0417,High,9.542207,Calm,611,5592,6203,
616,2012-09-07,Fall,2012,Sep,0,Sat,1,1,28.836653,Hot,32.8602,73.625,High,11.500282,Calm,1045,6459,7504,
617,2012-09-08,Fall,2012,Sep,0,Sun,1,2,27.025847,Hot,30.556050000000003,79.91669999999999,High,18.833968000000002,Breezy,1557,4419,5976,
618,2012-09-09,Fall,2012,Sep,0,Mon,1,1,25.009999999999998,Hot,28.946250000000003,54.75,Medium,15.041232,Breezy,2570,5657,8227,
619,2012-09-10,Fall,2012,Sep,0,Tue,1,1,23.916653,Mild,28.2827,50.375,Medium,17.333771000000002,Breezy,1118,6407,7525,
620,2012-09-11,Fall,2012,Sep,0,Wed,1,1,23.677500000000002,Mild,27.7146,52.0,Medium,6.1676314,Calm,1070,6697,7767,
621,2012-09-12,Fall,2012,Sep,0,Thu,1,1,24.565847,Hot,28.50375,57.7083,Medium,8.833682,Calm,1050,6820,7870,
622,2012-09-13,Fall,2012,Sep,0,Fri,1,1,25.1125,Hot,28.9779,63.708299999999994,Medium,5.5422936,Calm,1054,6750,7804,
623,2012-09-14,Fall,2012,Sep,0,Sat,1,1,25.966653,Hot,29.704150000000002,67.25,High,6.9588209999999995,Calm,1379,6630,8009,
624,2012-09-15,Fall,2012,Sep,0,Sun,1,1,24.941653000000002,Hot,29.29335,50.1667,Medium,16.583907,Breezy,3160,5554,8714,
625,2012-09-16,Fall,2012,Sep,0,Mon,1,1,23.779999999999998,Mild,28.15625,56.99999999999999,Medium,6.042281099999999,Calm,2166,5167,7333,
626,2012-09-17,Fall,2012,Sep,0,Tue,1,2,23.814153,Mild,27.652500000000003,73.4583,High,10.166713999999999,Calm,1022,5847,6869,
627,2012-09-18,Fall,2012,Sep,0,Wed,1,2,25.556653,Hot,28.253349999999998,87.25,High,23.958329,Windy,371,3702,4073,
628,2012-09-19,Fall,2012,Sep,0,Thu,1,1,22.6525,Mild,27.0202,53.6667,Medium,14.416725,Breezy,788,6803,7591,
629,2012-09-20,Fall,2012,Sep,0,Fri,1,1,22.413347,Mild,26.6096,61.8333,Medium,7.917189,Calm,939,6781,7720,
630,2012-09-21,Fall,2012,Sep,0,Sat,1,1,24.565847,Hot,28.59855,66.875,High,10.333343000000001,Calm,1250,6917,8167,
631,2012-09-22,Fall,2012,Sep,0,Sun,1,1,26.650000000000002,Hot,30.5244,64.6667,Medium,19.000061,Breezy,2512,5883,8395,
632,2012-09-23,Winter,2012,Sep,0,Mon,1,1,21.695847,Mild,25.946649999999998,46.7083,Medium,14.958286000000001,Breezy,2454,5453,7907,
633,2012-09-24,Winter,2012,Sep,0,Tue,1,1,21.080847000000002,Mild,25.12565,49.2917,Medium,9.541068000000001,Calm,1001,6435,7436,
634,2012-09-25,Winter,2012,Sep,0,Wed,1,1,22.55,Mild,27.208949999999998,56.99999999999999,Medium,15.833507,Breezy,845,6693,7538,
635,2012-09-26,Winter,2012,Sep,0,Thu,1,1,26.035,Hot,29.83065,63.083299999999994,Medium,16.3748,Breezy,787,6946,7733,
636,2012-09-27,Winter,2012,Sep,0,Fri,1,2,26.650000000000002,Hot,30.398750000000003,69.08330000000001,High,9.000914,Calm,751,6642,7393,
637,2012-09-28,Winter,2012,Sep,0,Sat,1,2,25.385847000000002,Hot,29.29315,69.0,High,10.999993,Calm,1045,6370,7415,
638,2012-09-29,Winter,2012,Sep,0,Sun,1,1,22.2425,Mild,26.5148,54.2917,Medium,15.249468,Breezy,2589,5966,8555,
639,2012-09-30,Winter,2012,Sep,0,Mon,1,1,21.593347,Mild,25.88315,58.3333,Medium,9.042186,Calm,2015,4874,6889,
640,2012-10-01,Winter,2012,Oct,0,Tue,1,2,21.354153,Mild,25.6,64.9167,High,6.0838814,Calm,763,6015,6778,
641,2012-10-02,Winter,2012,Oct,0,Wed,1,3,24.224153,Mild,27.116649999999996,87.16669999999999,High,6.9998249999999995,Calm,315,4324,4639,
642,2012-10-03,Winter,2012,Oct,0,Thu,1,2,26.9575,Hot,29.95665,79.375,High,4.4585686,Calm,728,6844,7572,
643,2012-10-04,Winter,2012,Oct,0,Fri,1,2,26.9575,Hot,30.398750000000003,72.2917,High,7.875582,Calm,891,6437,7328,
644,2012-10-05,Winter,2012,Oct,0,Sat,1,1,25.215,Hot,29.00935,62.74999999999999,Medium,7.12545,Calm,1516,6640,8156,
645,2012-10-06,Winter,2012,Oct,0,Sun,1,1,22.720847,Mild,26.92605,66.41669999999999,High,17.957675000000002,Breezy,3031,4934,7965,
646,2012-10-07,Winter,2012,Oct,0,Mon,1,2,17.049153,Mild,20.99065,70.8333,High,9.457854000000001,Calm,781,2729,3510,
647,2012-10-08,Winter,2012,Oct,1,Tue,0,2,15.716652999999999,Mild,19.3804,70.9583,High,12.708492999999999,Breezy,874,4604,5478,
648,2012-10-09,Winter,2012,Oct,0,Wed,1,2,18.313347,Mild,21.9056,76.16669999999999,High,12.7501,Breezy,601,5791,6392,
649,2012-10-10,Winter,2012,Oct,0,Thu,1,1,21.080847000000002,Mild,25.1571,63.083299999999994,Medium,12.584007,Breezy,780,6911,7691,
650,2012-10-11,Winter,2012,Oct,0,Fri,1,1,17.835,Mild,21.55835,46.3333,Medium,12.166932000000001,Calm,834,6736,7570,
651,2012-10-12,Winter,2012,Oct,0,Sat,1,1,17.9375,Mild,21.65355,53.91669999999999,Medium,15.751164,Breezy,1060,6222,7282,
652,2012-10-13,Winter,2012,Oct,0,Sun,1,1,16.126653,Mild,19.5698,49.4583,Medium,9.791514,Calm,2252,4857,7109,
653,2012-10-14,Winter,2012,Oct,0,Mon,1,1,21.388347,Mild,25.4102,64.0417,Medium,18.667004000000002,Breezy,2080,4559,6639,
654,2012-10-15,Winter,2012,Oct,0,Tue,1,2,23.028347,Mild,26.9575,70.75,High,19.834478999999998,Breezy,760,5115,5875,
655,2012-10-16,Winter,2012,Oct,0,Wed,1,1,19.201653,Mild,23.042299999999997,55.833299999999994,Medium,12.208807,Calm,922,6612,7534,
656,2012-10-17,Winter,2012,Oct,0,Thu,1,1,18.689153,Mild,22.5054,69.2917,High,6.791857,Calm,979,6482,7461,
657,2012-10-18,Winter,2012,Oct,0,Fri,1,2,21.4225,Mild,25.63125,72.8333,High,15.874779,Breezy,1008,6501,7509,
658,2012-10-19,Winter,2012,Oct,0,Sat,1,2,23.096653,Mild,26.894800000000004,81.5,High,9.041917999999999,Calm,753,4671,5424,
659,2012-10-20,Winter,2012,Oct,0,Sun,1,1,19.850847,Mild,23.6421,57.2917,Medium,7.874979,Calm,2806,5284,8090,
660,2012-10-21,Winter,2012,Oct,0,Mon,1,1,19.030847,Mild,22.82145,51.0,Medium,11.125618000000001,Calm,2132,4692,6824,
661,2012-10-22,Winter,2012,Oct,0,Tue,1,1,19.9875,Mild,24.1471,56.833299999999994,Medium,5.4593811,Calm,830,6228,7058,
662,2012-10-23,Winter,2012,Oct,0,Wed,1,1,22.310847,Mild,26.5152,64.16669999999999,Medium,6.3345686,Calm,841,6625,7466,
663,2012-10-24,Winter,2012,Oct,0,Thu,1,1,24.087500000000002,Mild,27.93605,63.625,Medium,4.8762064,Calm,795,6898,7693,
664,2012-10-25,Winter,2012,Oct,0,Fri,1,2,22.55,Mild,26.4844,80.0417,High,8.333125,Calm,875,6484,7359,
665,2012-10-26,Winter,2012,Oct,0,Sat,1,2,22.379153000000002,Mild,26.137500000000003,80.7083,High,8.875289,Calm,1182,6262,7444,
666,2012-10-27,Winter,2012,Oct,0,Sun,1,2,21.73,Mild,25.756649999999997,72.0,High,15.791364000000002,Breezy,2643,5209,7852,
667,2012-10-28,Winter,2012,Oct,0,Mon,1,2,19.5775,Mild,23.38855,69.4583,High,26.666535999999997,Windy,998,3461,4459,
668,2012-10-29,Winter,2012,Oct,0,Tue,1,3,18.04,Mild,21.97,88.0,High,23.9994,Windy,2,20,22,
669,2012-10-30,Winter,2012,Oct,0,Wed,1,2,13.045462,Cold,15.49545,82.5455,High,14.271603,Breezy,87,1009,1096,
670,2012-10-31,Winter,2012,Oct,0,Thu,1,2,14.657499999999999,Mild,18.055,66.6667,High,11.166689,Calm,419,5147,5566,
671,2012-11-01,Winter,2012,Nov,0,Fri,1,2,14.999153000000002,Mild,18.4971,58.166700000000006,Medium,10.542182,Calm,466,5520,5986,
672,2012-11-02,Winter,2012,Nov,0,Sat,1,1,14.555,Mild,17.802100000000003,52.208299999999994,Medium,17.833725,Breezy,618,5229,5847,
673,2012-11-03,Winter,2012,Nov,0,Sun,1,2,14.076653,Mild,16.1923,49.125,Medium,18.125443,Breezy,1029,4109,5138,
674,2012-11-04,Winter,2012,Nov,0,Mon,1,1,13.359153,Cold,16.4769,53.2917,Medium,12.000236,Calm,1201,3906,5107,
675,2012-11-05,Winter,2012,Nov,0,Tue,1,1,13.085847,Cold,15.403749999999999,49.416700000000006,Medium,15.833775000000001,Breezy,378,4881,5259,
676,2012-11-06,Winter,2012,Nov,0,Wed,1,1,11.514153,Cold,14.07835,56.7083,Medium,11.625371,Calm,466,5220,5686,
677,2012-11-07,Winter,2012,Nov,0,Thu,1,2,12.129153,Cold,13.73105,54.75,Medium,20.375236,Breezy,326,4709,5035,
678,2012-11-08,Winter,2012,Nov,0,Fri,1,1,14.439134,Mild,17.09455,33.3478,Medium,23.304945,Windy,340,4975,5315,
679,2012-11-09,Winter,2012,Nov,0,Sat,1,1,14.828347,Mild,17.77065,54.0833,Medium,14.375386,Breezy,709,5283,5992,
680,2012-11-10,Winter,2012,Nov,0,Sun,1,1,15.955846999999999,Mild,19.696849999999998,64.5417,Medium,3.8756686,Calm,2090,4446,6536,
681,2012-11-11,Winter,2012,Nov,0,Mon,1,1,17.254153000000002,Mild,21.08565,65.91669999999999,High,8.5425,Calm,2290,4562,6852,
682,2012-11-12,Winter,2012,Nov,1,Tue,0,1,19.884999999999998,Mild,23.76915,74.16669999999999,High,11.625639,Calm,1097,5172,6269,
683,2012-11-13,Winter,2012,Nov,0,Wed,1,2,14.076653,Mild,16.16125,66.29169999999999,High,22.917082,Breezy,327,3767,4094,
684,2012-11-14,Winter,2012,Nov,0,Thu,1,1,11.855847,Cold,14.07815,55.2083,Medium,13.374875,Breezy,373,5122,5495,
685,2012-11-15,Winter,2012,Nov,0,Fri,1,2,13.188346999999998,Cold,16.2246,62.0417,Medium,10.250129000000001,Calm,320,5125,5445,
686,2012-11-16,Winter,2012,Nov,0,Sat,1,1,14.145,Mild,17.3602,52.4583,Medium,11.458675000000001,Calm,484,5214,5698,
687,2012-11-17,Winter,2012,Nov,0,Sun,1,1,13.325000000000001,Cold,16.31915,54.541700000000006,Medium,12.041843,Calm,1313,4316,5629,
688,2012-11-18,Winter,2012,Nov,0,Mon,1,1,14.0425,Mild,16.8873,69.2917,High,15.250004,Breezy,922,3747,4669,
689,2012-11-19,Winter,2012,Nov,0,Tue,1,2,15.614152999999998,Mild,18.78105,62.3333,Medium,15.749489,Breezy,449,5050,5499,
690,2012-11-20,Winter,2012,Nov,0,Wed,1,2,15.340847000000002,Mild,19.03335,68.5,High,5.542575,Calm,534,5100,5634,
691,2012-11-21,Winter,2012,Nov,0,Thu,1,1,14.486653,Mild,18.2446,61.375,Medium,6.917482000000001,Calm,615,4531,5146,
692,2012-11-22,Winter,2012,Nov,1,Fri,0,1,13.940000000000001,Mild,17.518549999999998,58.0417,Medium,3.5423436,Calm,955,1470,2425,
693,2012-11-23,Winter,2012,Nov,0,Sat,1,1,15.101653,Mild,18.93895,56.875,Medium,9.917407,Calm,1603,2307,3910,
694,2012-11-24,Winter,2012,Nov,0,Sun,1,1,11.411653,Cold,12.4371,40.4583,Medium,25.250357,Windy,532,1745,2277,
695,2012-11-25,Winter,2012,Nov,0,Mon,1,1,10.079153,Cold,12.879150000000001,46.8333,Medium,10.083499999999999,Calm,309,2115,2424,
696,2012-11-26,Winter,2012,Nov,0,Tue,1,1,12.846652999999998,Cold,16.950200000000002,53.541700000000006,Medium,3.1255499999999996,Calm,337,4750,5087,
697,2012-11-27,Winter,2012,Nov,0,Wed,1,2,11.958347,Cold,14.0779,78.6667,High,15.916654,Breezy,123,3836,3959,
698,2012-11-28,Winter,2012,Nov,0,Thu,1,1,12.163347,Cold,14.488100000000001,50.625,Medium,14.125007,Breezy,198,5062,5260,
699,2012-11-29,Winter,2012,Nov,0,Fri,1,1,11.51567,Cold,14.921100000000001,55.565200000000004,Medium,7.739974,Calm,243,5080,5323,
700,2012-11-30,Winter,2012,Nov,0,Sat,1,1,12.231653000000001,Cold,16.193350000000002,64.95830000000001,High,3.9175436,Calm,362,5306,5668,
701,2012-12-01,Winter,2012,Dec,0,Sun,1,2,12.231653000000001,Cold,15.8452,80.6667,High,4.0001814,Calm,951,4240,5191,
702,2012-12-02,Winter,2012,Dec,0,Mon,1,2,14.247499999999999,Mild,17.9604,82.3333,High,8.333393000000001,Calm,892,3757,4649,
703,2012-12-03,Winter,2012,Dec,0,Tue,1,1,18.552500000000002,Mild,22.7898,76.75,High,5.5422936,Calm,555,5679,6234,
704,2012-12-04,Winter,2012,Dec,0,Wed,1,1,19.509153,Mild,23.4527,73.375,High,11.666643,Calm,551,6055,6606,
705,2012-12-05,Winter,2012,Dec,0,Thu,1,1,17.971653,Mild,21.4006,48.5,Medium,21.709407,Breezy,331,5398,5729,
706,2012-12-06,Winter,2012,Dec,0,Fri,1,1,10.489152999999998,Cold,12.9102,50.875,Medium,11.708518,Calm,340,5035,5375,
707,2012-12-07,Winter,2012,Dec,0,Sat,1,2,13.154152999999999,Cold,16.097900000000003,76.4167,High,8.7502,Calm,349,4659,5008,
708,2012-12-08,Winter,2012,Dec,0,Sun,1,2,15.648347,Mild,19.4754,91.125,High,6.792393,Calm,1153,4429,5582,
709,2012-12-09,Winter,2012,Dec,0,Mon,1,2,15.750846999999998,Mild,19.5073,90.5417,High,10.584325,Calm,441,2787,3228,
710,2012-12-10,Winter,2012,Dec,0,Tue,1,2,17.869153,Mild,21.77875,92.5,High,12.750636,Breezy,329,4841,5170,
711,2012-12-11,Winter,2012,Dec,0,Wed,1,2,14.486653,Mild,16.91815,59.66669999999999,Medium,19.834478999999998,Breezy,282,5219,5501,
712,2012-12-12,Winter,2012,Dec,0,Thu,1,2,12.1975,Cold,14.8669,53.833299999999994,Medium,10.916779,Calm,310,5009,5319,
713,2012-12-13,Winter,2012,Dec,0,Fri,1,1,12.129153,Cold,14.7094,48.5833,Medium,11.666643,Calm,425,5107,5532,
714,2012-12-14,Winter,2012,Dec,0,Sat,1,1,11.548347,Cold,14.7096,64.29169999999999,Medium,8.792343,Calm,429,5182,5611,
715,2012-12-15,Winter,2012,Dec,0,Sun,1,1,13.290847,Cold,16.91915,65.0417,High,7.12545,Calm,767,4280,5047,
716,2012-12-16,Winter,2012,Dec,0,Mon,1,2,14.862499999999999,Mild,18.4969,83.875,High,6.749714,Calm,538,3248,3786,
717,2012-12-17,Winter,2012,Dec,0,Tue,1,2,16.126653,Mild,20.075000000000003,90.7083,High,6.583306100000001,Calm,212,4373,4585,
718,2012-12-18,Winter,2012,Dec,0,Wed,1,1,16.844153,Mild,20.485400000000002,66.625,High,14.834067999999998,Breezy,433,5124,5557,
719,2012-12-19,Winter,2012,Dec,0,Thu,1,1,13.6325,Mild,17.1081,62.5417,Medium,12.334164000000001,Breezy,333,4934,5267,
720,2012-12-20,Winter,2012,Dec,0,Fri,1,2,13.530000000000001,Mild,16.760849999999998,66.79169999999999,High,8.875021,Calm,314,3814,4128,
721,2012-12-21,Spring,2012,Dec,0,Sat,1,2,13.393346999999999,Mild,15.08835,55.666700000000006,Medium,25.083661000000003,Windy,221,3402,3623,
722,2012-12-22,Spring,2012,Dec,0,Sun,1,1,10.899153,Cold,11.80565,44.125,Medium,27.292182,Windy,205,1544,1749,
723,2012-12-23,Spring,2012,Dec,0,Mon,1,1,10.079153,Cold,12.97355,51.5417,Medium,8.916561,Calm,408,1379,1787,
724,2012-12-24,Spring,2012,Dec,0,Tue,1,2,9.483464,Cold,12.945,79.1304,High,5.1744368000000005,Calm,174,746,920,
725,2012-12-25,Spring,2012,Dec,1,Wed,0,2,11.943464,Cold,14.723249999999998,73.47829999999999,High,11.304642,Calm,440,573,1013,
726,2012-12-26,Spring,2012,Dec,0,Thu,1,3,9.976652999999999,Cold,11.01665,82.3333,High,21.208582,Breezy,9,432,441,
727,2012-12-27,Spring,2012,Dec,0,Fri,1,2,10.420846999999998,Cold,11.3321,65.29169999999999,High,23.458911,Windy,247,1867,2114,
728,2012-12-28,Spring,2012,Dec,0,Sat,1,2,10.386652999999999,Cold,12.7523,59.0,Medium,10.416557,Calm,644,2451,3095,
729,2012-12-29,Spring,2012,Dec,0,Sun,1,2,10.386652999999999,Cold,12.120000000000001,75.29169999999999,High,8.333661,Calm,159,1182,1341,
730,2012-12-30,Spring,2012,Dec,0,Mon,1,1,10.489152999999998,Cold,11.584999999999999,48.3333,Medium,23.500518,Windy,364,1432,1796,
731,2012-12-31,Spring,2012,Dec,0,Tue,1,2,8.849153,Cold,11.17435,57.75,Medium,10.374682,Calm,439,2290,2729,
